 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   500000000.000000        11745854.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (9929029.00000000,6.698238145244624E-004)
 (30284.3170666537,-2.043015160682308E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
 18     0.1296423375E+000+/-     0.018827%    +i  -0.1382054742E+000+/-     0.019868%
 19     0.1316396025E+000+/-     0.018919%    +i  -0.1220133101E+000+/-     0.021289%
 20     0.1475337925E+000+/-     0.018039%    +i  -0.1145255649E+000+/-     0.021821%
 21     0.1475290466E+000+/-     0.017994%    +i  -0.1081182860E+000+/-     0.022909%
 22     0.1566424480E+000+/-     0.017606%    +i  -0.1008983203E+000+/-     0.024013%
 23     0.1609461239E+000+/-     0.017466%    +i  -0.8725732130E-001+/-     0.025475%
 24     0.1698758130E+000+/-     0.017124%    +i  -0.8186126461E-001+/-     0.027290%
 25     0.1685954358E+000+/-     0.017195%    +i  -0.7530206946E-001+/-     0.028895%
 26     0.1796007519E+000+/-     0.016736%    +i  -0.7132508658E-001+/-     0.030342%
 27     0.1871637581E+000+/-     0.016542%    +i  -0.5622318186E-001+/-     0.035809%
 28     0.1940802745E+000+/-     0.016338%    +i  -0.4409222396E-001+/-     0.043267%
 29     0.1917937590E+000+/-     0.016567%    +i  -0.3301734890E-001+/-     0.058458%
 30     0.1849419651E+000+/-     0.016894%    +i  -0.2353649093E-001+/-     0.077604%
 31     0.1939427654E+000+/-     0.016575%    +i  -0.9376206160E-002+/-     0.195148%
 32     0.2016498445E+000+/-     0.016299%    +i  -0.3943061641E-010+/-     0.000000%
 33     0.1939427654E+000+/-     0.016575%    +i   0.9376206085E-002+/-     0.195148%
 34     0.1849419652E+000+/-     0.016894%    +i   0.2353649086E-001+/-     0.077604%
 35     0.1917937590E+000+/-     0.016567%    +i   0.3301734883E-001+/-     0.058458%
 36     0.1940802745E+000+/-     0.016338%    +i   0.4409222389E-001+/-     0.043267%
 37     0.1871637581E+000+/-     0.016542%    +i   0.5622318178E-001+/-     0.035809%
 38     0.1796007519E+000+/-     0.016736%    +i   0.7132508651E-001+/-     0.030342%
 39     0.1685954358E+000+/-     0.017195%    +i   0.7530206939E-001+/-     0.028895%
 40     0.1698758131E+000+/-     0.017124%    +i   0.8186126455E-001+/-     0.027290%
 41     0.1609461240E+000+/-     0.017466%    +i   0.8725732123E-001+/-     0.025475%
 42     0.1566424481E+000+/-     0.017606%    +i   0.1008983203E+000+/-     0.024013%
 43     0.1475290466E+000+/-     0.017994%    +i   0.1081182859E+000+/-     0.022909%
 44     0.1475337926E+000+/-     0.018039%    +i   0.1145255649E+000+/-     0.021821%
 45     0.1316396025E+000+/-     0.018919%    +i   0.1220133100E+000+/-     0.021289%
 46     0.1296423376E+000+/-     0.018827%    +i   0.1382054742E+000+/-     0.019868%
 47     0.1222322807E+000+/-     0.019632%    +i   0.1463564061E+000+/-     0.019474%
 48     0.1122537815E+000+/-     0.020619%    +i   0.1526695008E+000+/-     0.019023%
 49     0.1066193363E+000+/-     0.021706%    +i   0.1584247194E+000+/-     0.018657%
 50     0.9436579386E-001+/-     0.023673%    +i   0.1637167259E+000+/-     0.018391%
 51     0.8164536763E-001+/-     0.026181%    +i   0.1709225039E+000+/-     0.018013%
 52     0.6973829809E-001+/-     0.029770%    +i   0.1706859416E+000+/-     0.017928%
 53     0.6378702166E-001+/-     0.033249%    +i   0.1804738389E+000+/-     0.017292%
 54     0.5050771330E-001+/-     0.041398%    +i   0.1830853166E+000+/-     0.017171%
 55     0.3811211020E-001+/-     0.055803%    +i   0.1890656393E+000+/-     0.016865%
 56     0.3396414088E-001+/-     0.064035%    +i   0.1796839295E+000+/-     0.017005%
 57     0.1858026115E-001+/-     0.119881%    +i   0.1934957271E+000+/-     0.016334%
 58     0.7566048311E-002+/-     0.288873%    +i   0.1886213964E+000+/-     0.016318%
 59    -0.4250492082E-002+/-     0.548723%    +i   0.1956160094E+000+/-     0.015953%
 60    -0.1531363350E-001+/-     0.158293%    +i   0.1914061082E+000+/-     0.015930%
 61    -0.2655779836E-001+/-     0.094570%    +i   0.1918338986E+000+/-     0.015727%
 62    -0.3598712429E-001+/-     0.070634%    +i   0.1914626165E+000+/-     0.015466%
 63    -0.5340836710E-001+/-     0.050346%    +i   0.1916935343E+000+/-     0.015300%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   7500000000.00000        175925428.000000     
 (25600.0000000000,0.000000000000000E+000)
 (144820867.000000,2.490553932880258E-002)
 (31098.3565427764,-5.348133580344071E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7821383508E-001+/-     0.037369%    +i  -0.9490428372E-001+/-     0.028821%
  1    -0.5088334389E-001+/-     0.052440%    +i  -0.1846458405E+000+/-     0.014959%
  2    -0.3532140109E-001+/-     0.070100%    +i  -0.1821114549E+000+/-     0.015218%
  3    -0.2633807897E-001+/-     0.093590%    +i  -0.1836396049E+000+/-     0.015443%
  4    -0.1556660489E-001+/-     0.154629%    +i  -0.1845272128E+000+/-     0.015615%
  5    -0.6240463294E-002+/-     0.368415%    +i  -0.1881940452E+000+/-     0.015675%
  6     0.5949109646E-002+/-     0.365055%    +i  -0.1815589906E+000+/-     0.016046%
  7     0.1463685458E-001+/-     0.148862%    +i  -0.1867576900E+000+/-     0.016075%
  8     0.3047713916E-001+/-     0.069708%    +i  -0.1728984668E+000+/-     0.016765%
  9     0.3495744891E-001+/-     0.059538%    +i  -0.1816193444E+000+/-     0.016637%
 10     0.4722262768E-001+/-     0.043503%    +i  -0.1763345859E+000+/-     0.016951%
 11     0.6091386322E-001+/-     0.034130%    +i  -0.1724226338E+000+/-     0.017126%
 12     0.6711566098E-001+/-     0.030472%    +i  -0.1636819260E+000+/-     0.017762%
 13     0.7750634679E-001+/-     0.026842%    +i  -0.1649073019E+000+/-     0.017848%
 14     0.8940861595E-001+/-     0.024069%    +i  -0.1578445738E+000+/-     0.018259%
 15     0.1030828275E+000+/-     0.021858%    +i  -0.1516360181E+000+/-     0.018613%
 16     0.1065169318E+000+/-     0.020803%    +i  -0.1497559159E+000+/-     0.018901%
 17     0.1163222312E+000+/-     0.019671%    +i  -0.1424334082E+000+/-     0.019415%
 18     0.1244858074E+000+/-     0.018788%    +i  -0.1337111974E+000+/-     0.019931%
 19     0.1269841496E+000+/-     0.018768%    +i  -0.1196976287E+000+/-     0.021371%
 20     0.1409127646E+000+/-     0.017846%    +i  -0.1126465714E+000+/-     0.021926%
 21     0.1413706959E+000+/-     0.017810%    +i  -0.1025997909E+000+/-     0.023269%
 22     0.1498754173E+000+/-     0.017385%    +i  -0.9630123260E-001+/-     0.024406%
 23     0.1559612022E+000+/-     0.017130%    +i  -0.8609022814E-001+/-     0.026030%
 24     0.1643882704E+000+/-     0.016793%    +i  -0.7944453460E-001+/-     0.028054%
 25     0.1635540369E+000+/-     0.016805%    +i  -0.7490609047E-001+/-     0.029421%
 26     0.1749634775E+000+/-     0.016385%    +i  -0.6632249017E-001+/-     0.032460%
 27     0.1812007075E+000+/-     0.016159%    +i  -0.5605017028E-001+/-     0.036723%
 28     0.1877536344E+000+/-     0.015981%    +i  -0.4195132894E-001+/-     0.046375%
 29     0.1855845022E+000+/-     0.016176%    +i  -0.3344407512E-001+/-     0.058971%
 30     0.1801183318E+000+/-     0.016482%    +i  -0.1933172381E-001+/-     0.096718%
 31     0.1881940858E+000+/-     0.016167%    +i  -0.1112908472E-001+/-     0.169493%
 32     0.1947570222E+000+/-     0.015930%    +i  -0.3349329952E-010+/-     0.000000%
 33     0.1881940859E+000+/-     0.016167%    +i   0.1112908466E-001+/-     0.169493%
 34     0.1801183318E+000+/-     0.016482%    +i   0.1933172375E-001+/-     0.096718%
 35     0.1855845022E+000+/-     0.016176%    +i   0.3344407506E-001+/-     0.058971%
 36     0.1877536345E+000+/-     0.015981%    +i   0.4195132887E-001+/-     0.046375%
 37     0.1812007075E+000+/-     0.016159%    +i   0.5605017022E-001+/-     0.036723%
 38     0.1749634776E+000+/-     0.016385%    +i   0.6632249011E-001+/-     0.032460%
 39     0.1635540370E+000+/-     0.016805%    +i   0.7490609041E-001+/-     0.029421%
 40     0.1643882705E+000+/-     0.016793%    +i   0.7944453455E-001+/-     0.028054%
 41     0.1559612022E+000+/-     0.017130%    +i   0.8609022808E-001+/-     0.026030%
 42     0.1498754173E+000+/-     0.017385%    +i   0.9630123255E-001+/-     0.024406%
 43     0.1413706960E+000+/-     0.017810%    +i   0.1025997909E+000+/-     0.023269%
 44     0.1409127647E+000+/-     0.017846%    +i   0.1126465714E+000+/-     0.021926%
 45     0.1269841496E+000+/-     0.018768%    +i   0.1196976286E+000+/-     0.021371%
 46     0.1244858074E+000+/-     0.018788%    +i   0.1337111974E+000+/-     0.019931%
 47     0.1163222312E+000+/-     0.019671%    +i   0.1424334082E+000+/-     0.019415%
 48     0.1065169319E+000+/-     0.020803%    +i   0.1497559159E+000+/-     0.018901%
 49     0.1030828276E+000+/-     0.021858%    +i   0.1516360181E+000+/-     0.018613%
 50     0.8940861600E-001+/-     0.024069%    +i   0.1578445737E+000+/-     0.018259%
 51     0.7750634685E-001+/-     0.026842%    +i   0.1649073019E+000+/-     0.017848%
 52     0.6711566104E-001+/-     0.030472%    +i   0.1636819260E+000+/-     0.017762%
 53     0.6091386328E-001+/-     0.034130%    +i   0.1724226338E+000+/-     0.017126%
 54     0.4722262774E-001+/-     0.043503%    +i   0.1763345859E+000+/-     0.016951%
 55     0.3495744897E-001+/-     0.059538%    +i   0.1816193444E+000+/-     0.016637%
 56     0.3047713922E-001+/-     0.069708%    +i   0.1728984668E+000+/-     0.016765%
 57     0.1463685465E-001+/-     0.148862%    +i   0.1867576900E+000+/-     0.016075%
 58     0.5949109709E-002+/-     0.365055%    +i   0.1815589906E+000+/-     0.016046%
 59    -0.6240463230E-002+/-     0.368415%    +i   0.1881940452E+000+/-     0.015675%
 60    -0.1556660483E-001+/-     0.154629%    +i   0.1845272128E+000+/-     0.015615%
 61    -0.2633807891E-001+/-     0.093590%    +i   0.1836396049E+000+/-     0.015443%
 62    -0.3532140103E-001+/-     0.070100%    +i   0.1821114549E+000+/-     0.015218%
 63    -0.5088334383E-001+/-     0.052440%    +i   0.1846458405E+000+/-     0.014959%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   8000000000.00000        190285170.000000     
 (25600.0000000000,0.000000000000000E+000)
 (157704349.000000,2.379796586043800E-002)
 (30888.8143091095,-4.661196429006513E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.8079633081E-001+/-     0.036089%    +i  -0.9132566591E-001+/-     0.028110%
  1    -0.5284934335E-001+/-     0.049765%    +i  -0.1795701133E+000+/-     0.014637%
  2    -0.3622322096E-001+/-     0.067674%    +i  -0.1767108806E+000+/-     0.014911%
  3    -0.2707442502E-001+/-     0.089193%    +i  -0.1772284540E+000+/-     0.015169%
  4    -0.1864713778E-001+/-     0.128574%    +i  -0.1813882423E+000+/-     0.015259%
  5    -0.8033820464E-002+/-     0.283810%    +i  -0.1832303266E+000+/-     0.015373%
  6     0.6539996154E-002+/-     0.329843%    +i  -0.1747153110E+000+/-     0.015794%
  7     0.1290221500E-001+/-     0.166884%    +i  -0.1811714702E+000+/-     0.015809%
  8     0.2896747952E-001+/-     0.072895%    +i  -0.1682325727E+000+/-     0.016488%
  9     0.3388609798E-001+/-     0.060351%    +i  -0.1741144063E+000+/-     0.016436%
 10     0.4357291756E-001+/-     0.045874%    +i  -0.1709114949E+000+/-     0.016728%
 11     0.5789519225E-001+/-     0.034923%    +i  -0.1656520573E+000+/-     0.016957%
 12     0.6246761521E-001+/-     0.031362%    +i  -0.1578213977E+000+/-     0.017585%
 13     0.7388942462E-001+/-     0.027495%    +i  -0.1614647154E+000+/-     0.017628%
 14     0.8730678166E-001+/-     0.024289%    +i  -0.1537298850E+000+/-     0.018101%
 15     0.9970280080E-001+/-     0.022002%    +i  -0.1484646869E+000+/-     0.018468%
 16     0.1014087501E+000+/-     0.020919%    +i  -0.1466366094E+000+/-     0.018737%
 17     0.1130260675E+000+/-     0.019631%    +i  -0.1370425745E+000+/-     0.019408%
 18     0.1196228754E+000+/-     0.018721%    +i  -0.1286116205E+000+/-     0.019945%
 19     0.1238224457E+000+/-     0.018591%    +i  -0.1168569250E+000+/-     0.021417%
 20     0.1354615697E+000+/-     0.017659%    +i  -0.1103434487E+000+/-     0.021944%
 21     0.1388663644E+000+/-     0.017551%    +i  -0.9887382496E-001+/-     0.023676%
 22     0.1452861684E+000+/-     0.017125%    +i  -0.9349561732E-001+/-     0.024670%
 23     0.1527840128E+000+/-     0.016811%    +i  -0.8337779974E-001+/-     0.026665%
 24     0.1574063733E+000+/-     0.016515%    +i  -0.7914065286E-001+/-     0.027867%
 25     0.1584175544E+000+/-     0.016467%    +i  -0.7458751900E-001+/-     0.029455%
 26     0.1704744717E+000+/-     0.016056%    +i  -0.6321421501E-001+/-     0.033747%
 27     0.1766435483E+000+/-     0.015793%    +i  -0.5565252652E-001+/-     0.037341%
 28     0.1807925683E+000+/-     0.015691%    +i  -0.4103704485E-001+/-     0.047261%
 29     0.1792812418E+000+/-     0.015859%    +i  -0.3258313570E-001+/-     0.060243%
 30     0.1734679839E+000+/-     0.016178%    +i  -0.1864965800E-001+/-     0.099546%
 31     0.1817730454E+000+/-     0.015852%    +i  -0.1020777295E-001+/-     0.184217%
 32     0.1881483135E+000+/-     0.015615%    +i  -0.2839203338E-010+/-     0.000000%
 33     0.1817730454E+000+/-     0.015852%    +i   0.1020777289E-001+/-     0.184217%
 34     0.1734679839E+000+/-     0.016178%    +i   0.1864965795E-001+/-     0.099546%
 35     0.1792812418E+000+/-     0.015859%    +i   0.3258313564E-001+/-     0.060243%
 36     0.1807925684E+000+/-     0.015691%    +i   0.4103704479E-001+/-     0.047261%
 37     0.1766435483E+000+/-     0.015793%    +i   0.5565252647E-001+/-     0.037341%
 38     0.1704744717E+000+/-     0.016056%    +i   0.6321421496E-001+/-     0.033747%
 39     0.1584175544E+000+/-     0.016467%    +i   0.7458751895E-001+/-     0.029455%
 40     0.1574063734E+000+/-     0.016515%    +i   0.7914065281E-001+/-     0.027867%
 41     0.1527840128E+000+/-     0.016811%    +i   0.8337779970E-001+/-     0.026665%
 42     0.1452861685E+000+/-     0.017125%    +i   0.9349561727E-001+/-     0.024670%
 43     0.1388663645E+000+/-     0.017551%    +i   0.9887382492E-001+/-     0.023676%
 44     0.1354615697E+000+/-     0.017659%    +i   0.1103434487E+000+/-     0.021944%
 45     0.1238224457E+000+/-     0.018591%    +i   0.1168569249E+000+/-     0.021417%
 46     0.1196228754E+000+/-     0.018721%    +i   0.1286116204E+000+/-     0.019945%
 47     0.1130260676E+000+/-     0.019631%    +i   0.1370425745E+000+/-     0.019408%
 48     0.1014087501E+000+/-     0.020919%    +i   0.1466366093E+000+/-     0.018737%
 49     0.9970280084E-001+/-     0.022002%    +i   0.1484646869E+000+/-     0.018468%
 50     0.8730678171E-001+/-     0.024289%    +i   0.1537298849E+000+/-     0.018101%
 51     0.7388942467E-001+/-     0.027495%    +i   0.1614647153E+000+/-     0.017628%
 52     0.6246761526E-001+/-     0.031362%    +i   0.1578213976E+000+/-     0.017585%
 53     0.5789519230E-001+/-     0.034923%    +i   0.1656520573E+000+/-     0.016957%
 54     0.4357291762E-001+/-     0.045874%    +i   0.1709114949E+000+/-     0.016728%
 55     0.3388609803E-001+/-     0.060351%    +i   0.1741144063E+000+/-     0.016436%
 56     0.2896747957E-001+/-     0.072895%    +i   0.1682325727E+000+/-     0.016488%
 57     0.1290221505E-001+/-     0.166884%    +i   0.1811714702E+000+/-     0.015809%
 58     0.6539996207E-002+/-     0.329843%    +i   0.1747153110E+000+/-     0.015794%
 59    -0.8033820408E-002+/-     0.283810%    +i   0.1832303266E+000+/-     0.015373%
 60    -0.1864713772E-001+/-     0.128574%    +i   0.1813882423E+000+/-     0.015259%
 61    -0.2707442497E-001+/-     0.089193%    +i   0.1772284540E+000+/-     0.015169%
 62    -0.3622322090E-001+/-     0.067674%    +i   0.1767108806E+000+/-     0.014911%
 63    -0.5284934329E-001+/-     0.049765%    +i   0.1795701133E+000+/-     0.014637%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   8500000000.00000        204661697.000000     
 (25600.0000000000,0.000000000000000E+000)
 (170605173.000000,2.244071239144439E-002)
 (30710.3199221280,-4.039510905227476E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.8485277573E-001+/-     0.034611%    +i  -0.8915058762E-001+/-     0.027305%
  1    -0.5264114550E-001+/-     0.049213%    +i  -0.1749708092E+000+/-     0.014333%
  2    -0.3688758148E-001+/-     0.066215%    +i  -0.1732729066E+000+/-     0.014578%
  3    -0.3053010713E-001+/-     0.077792%    +i  -0.1736131902E+000+/-     0.014866%
  4    -0.1831463164E-001+/-     0.128399%    +i  -0.1756729247E+000+/-     0.014996%
  5    -0.8753367447E-002+/-     0.256229%    +i  -0.1778839968E+000+/-     0.015111%
  6     0.7214500019E-002+/-     0.296356%    +i  -0.1689951374E+000+/-     0.015546%
  7     0.1295799575E-001+/-     0.165595%    +i  -0.1765514815E+000+/-     0.015533%
  8     0.2819659304E-001+/-     0.074433%    +i  -0.1643284557E+000+/-     0.016209%
  9     0.3209152322E-001+/-     0.063287%    +i  -0.1709020639E+000+/-     0.016154%
 10     0.4113163900E-001+/-     0.047617%    +i  -0.1663344959E+000+/-     0.016499%
 11     0.5559924031E-001+/-     0.035726%    +i  -0.1613639308E+000+/-     0.016746%
 12     0.5995046170E-001+/-     0.032257%    +i  -0.1557649373E+000+/-     0.017323%
 13     0.7090166454E-001+/-     0.027899%    +i  -0.1573220489E+000+/-     0.017426%
 14     0.8483276349E-001+/-     0.024370%    +i  -0.1489295307E+000+/-     0.017953%
 15     0.9511033351E-001+/-     0.022115%    +i  -0.1446819258E+000+/-     0.018299%
 16     0.9764442254E-001+/-     0.020977%    +i  -0.1438777372E+000+/-     0.018558%
 17     0.1080385024E+000+/-     0.019613%    +i  -0.1350938801E+000+/-     0.019211%
 18     0.1158080629E+000+/-     0.018620%    +i  -0.1265594784E+000+/-     0.019837%
 19     0.1207727467E+000+/-     0.018391%    +i  -0.1155858288E+000+/-     0.021302%
 20     0.1324221350E+000+/-     0.017442%    +i  -0.1077708749E+000+/-     0.022019%
 21     0.1346966930E+000+/-     0.017341%    +i  -0.9506678090E-001+/-     0.023861%
 22     0.1419864157E+000+/-     0.016857%    +i  -0.9084558775E-001+/-     0.024906%
