 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
 40     0.1226512469E+000+/-     0.031575%    +i   0.4083716790E-001+/-     0.031578%
 41     0.1259728315E+000+/-     0.030934%    +i   0.4765236507E-001+/-     0.030936%
 42     0.1233695870E+000+/-     0.031008%    +i   0.5240933536E-001+/-     0.031009%
 43     0.1221048435E+000+/-     0.030890%    +i   0.5774714771E-001+/-     0.030890%
 44     0.1232234049E+000+/-     0.030443%    +i   0.6446450692E-001+/-     0.030443%
 45     0.1146055767E+000+/-     0.031219%    +i   0.6596989399E-001+/-     0.031219%
 46     0.1127280160E+000+/-     0.031098%    +i   0.7108194535E-001+/-     0.031098%
 47     0.1069099901E+000+/-     0.031512%    +i   0.7358742647E-001+/-     0.031512%
 48     0.1110750143E+000+/-     0.030471%    +i   0.8324952306E-001+/-     0.030471%
 49     0.1030245259E+000+/-     0.031143%    +i   0.8392435496E-001+/-     0.031143%
 50     0.1010088305E+000+/-     0.030919%    +i   0.8928646651E-001+/-     0.030919%
 51     0.9659404965E-001+/-     0.031038%    +i   0.9256058850E-001+/-     0.031038%
 52     0.9982350980E-001+/-     0.029921%    +i   0.1037356668E+000+/-     0.029921%
 53     0.9320377380E-001+/-     0.030289%    +i   0.1051139811E+000+/-     0.030289%
 54     0.9104180289E-001+/-     0.029934%    +i   0.1113550033E+000+/-     0.029934%
 55     0.8576431255E-001+/-     0.030056%    +i   0.1140200392E+000+/-     0.030056%
 56     0.8176602600E-001+/-     0.029921%    +i   0.1184892137E+000+/-     0.029921%
 57     0.8134708231E-001+/-     0.029100%    +i   0.1286501367E+000+/-     0.029099%
 58     0.7479773649E-001+/-     0.029337%    +i   0.1297452650E+000+/-     0.029336%
 59     0.6822536644E-001+/-     0.029594%    +i   0.1304154763E+000+/-     0.029591%
 60     0.6454874638E-001+/-     0.029227%    +i   0.1364194792E+000+/-     0.029223%
 61     0.6304784069E-001+/-     0.028234%    +i   0.1489509787E+000+/-     0.028228%
 62     0.5713878724E-001+/-     0.028181%    +i   0.1520035843E+000+/-     0.028172%
 63     0.5257201681E-001+/-     0.027727%    +i   0.1593517531E+000+/-     0.027714%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   3000000000.00000        70496985.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (59625510.0000000,2.676301492110994E-002)
 (30267.6290064437,-1.358567845752721E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4551072263E-001+/-     0.036736%    +i  -0.1524235762E+000+/-     0.036736%
  1     0.5199652623E-001+/-     0.025445%    +i  -0.1575761685E+000+/-     0.025433%
  2     0.5721586524E-001+/-     0.025708%    +i  -0.1520940447E+000+/-     0.025700%
  3     0.6103488476E-001+/-     0.026195%    +i  -0.1440972898E+000+/-     0.026189%
  4     0.6536957130E-001+/-     0.026504%    +i  -0.1381577092E+000+/-     0.026500%
  5     0.7071914496E-001+/-     0.026530%    +i  -0.1351350470E+000+/-     0.026528%
  6     0.7525291623E-001+/-     0.026690%    +i  -0.1305627653E+000+/-     0.026688%
  7     0.8039132554E-001+/-     0.026718%    +i  -0.1270831658E+000+/-     0.026717%
  8     0.8162149970E-001+/-     0.027329%    +i  -0.1182956104E+000+/-     0.027328%
  9     0.8542076647E-001+/-     0.027483%    +i  -0.1135744293E+000+/-     0.027482%
 10     0.9069565467E-001+/-     0.027369%    +i  -0.1109380530E+000+/-     0.027369%
 11     0.9279676218E-001+/-     0.027703%    +i  -0.1046387014E+000+/-     0.027703%
 12     0.9943457038E-001+/-     0.027359%    +i  -0.1033279867E+000+/-     0.027359%
 13     0.9648313962E-001+/-     0.028341%    +i  -0.9246079882E-001+/-     0.028341%
 14     0.1026962787E+000+/-     0.027983%    +i  -0.9078165445E-001+/-     0.027983%
 15     0.1031940652E+000+/-     0.028398%    +i  -0.8405885783E-001+/-     0.028398%
 16     0.1105409337E+000+/-     0.027874%    +i  -0.8284909843E-001+/-     0.027874%
 17     0.1068070651E+000+/-     0.028772%    +i  -0.7351627679E-001+/-     0.028772%
 18     0.1111313927E+000+/-     0.028583%    +i  -0.7007496877E-001+/-     0.028583%
 19     0.1147002672E+000+/-     0.028478%    +i  -0.6602481935E-001+/-     0.028478%
 20     0.1252528544E+000+/-     0.027555%    +i  -0.6553573072E-001+/-     0.027555%
 21     0.1233283161E+000+/-     0.028049%    +i  -0.5832430060E-001+/-     0.028050%
 22     0.1217118860E+000+/-     0.028490%    +i  -0.5170210832E-001+/-     0.028491%
 23     0.1241845849E+000+/-     0.028432%    +i  -0.4698132782E-001+/-     0.028434%
 24     0.1226150844E+000+/-     0.028819%    +i  -0.4082255400E-001+/-     0.028822%
 25     0.1388998065E+000+/-     0.027247%    +i  -0.4013043789E-001+/-     0.027250%
 26     0.1413408894E+000+/-     0.027156%    +i  -0.3473519946E-001+/-     0.027162%
 27     0.1313629515E+000+/-     0.028295%    +i  -0.2676209680E-001+/-     0.028306%
 28     0.1376315590E+000+/-     0.027745%    +i  -0.2230783393E-001+/-     0.027765%
 29     0.1355358076E+000+/-     0.028038%    +i  -0.1644090388E-001+/-     0.028078%
 30     0.1436845497E+000+/-     0.027287%    +i  -0.1157084082E-001+/-     0.027385%
 31     0.1383472712E+000+/-     0.027842%    +i  -0.5601600106E-002+/-     0.028280%
 32     0.1558485064E+000+/-     0.026243%    +i  -0.6995287590E-010+/-     0.000000%
 33     0.1383472712E+000+/-     0.027842%    +i   0.5601599982E-002+/-     0.028280%
 34     0.1436845497E+000+/-     0.027287%    +i   0.1157084069E-001+/-     0.027385%
 35     0.1355358076E+000+/-     0.028038%    +i   0.1644090376E-001+/-     0.028078%
 36     0.1376315590E+000+/-     0.027745%    +i   0.2230783381E-001+/-     0.027765%
 37     0.1313629516E+000+/-     0.028295%    +i   0.2676209669E-001+/-     0.028306%
 38     0.1413408894E+000+/-     0.027156%    +i   0.3473519933E-001+/-     0.027162%
 39     0.1388998065E+000+/-     0.027247%    +i   0.4013043777E-001+/-     0.027250%
 40     0.1226150845E+000+/-     0.028819%    +i   0.4082255389E-001+/-     0.028822%
 41     0.1241845850E+000+/-     0.028432%    +i   0.4698132770E-001+/-     0.028434%
 42     0.1217118860E+000+/-     0.028490%    +i   0.5170210821E-001+/-     0.028491%
 43     0.1233283162E+000+/-     0.028049%    +i   0.5832430049E-001+/-     0.028050%
 44     0.1252528545E+000+/-     0.027555%    +i   0.6553573061E-001+/-     0.027555%
 45     0.1147002672E+000+/-     0.028478%    +i   0.6602481924E-001+/-     0.028478%
 46     0.1111313928E+000+/-     0.028583%    +i   0.7007496867E-001+/-     0.028583%
 47     0.1068070651E+000+/-     0.028772%    +i   0.7351627669E-001+/-     0.028772%
 48     0.1105409338E+000+/-     0.027874%    +i   0.8284909833E-001+/-     0.027874%
 49     0.1031940653E+000+/-     0.028398%    +i   0.8405885773E-001+/-     0.028398%
 50     0.1026962788E+000+/-     0.027983%    +i   0.9078165436E-001+/-     0.027983%
 51     0.9648313970E-001+/-     0.028341%    +i   0.9246079873E-001+/-     0.028341%
 52     0.9943457048E-001+/-     0.027359%    +i   0.1033279866E+000+/-     0.027359%
 53     0.9279676227E-001+/-     0.027703%    +i   0.1046387013E+000+/-     0.027703%
 54     0.9069565477E-001+/-     0.027369%    +i   0.1109380529E+000+/-     0.027369%
 55     0.8542076657E-001+/-     0.027483%    +i   0.1135744292E+000+/-     0.027482%
 56     0.8162149981E-001+/-     0.027329%    +i   0.1182956103E+000+/-     0.027328%
 57     0.8039132566E-001+/-     0.026718%    +i   0.1270831657E+000+/-     0.026717%
 58     0.7525291635E-001+/-     0.026690%    +i   0.1305627652E+000+/-     0.026688%
 59     0.7071914508E-001+/-     0.026530%    +i   0.1351350469E+000+/-     0.026528%
 60     0.6536957142E-001+/-     0.026504%    +i   0.1381577091E+000+/-     0.026500%
 61     0.6103488489E-001+/-     0.026195%    +i   0.1440972898E+000+/-     0.026189%
 62     0.5721586538E-001+/-     0.025708%    +i   0.1520940447E+000+/-     0.025700%
 63     0.5199652637E-001+/-     0.025445%    +i   0.1575761684E+000+/-     0.025433%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   3500000000.00000        82271321.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (69587067.0000000,3.645491224258941E-002)
 (30266.3398300722,-1.585577334951722E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4552144643E-001+/-     0.034001%    +i  -0.1524591681E+000+/-     0.034001%
  1     0.5184705423E-001+/-     0.023588%    +i  -0.1571133545E+000+/-     0.023577%
  2     0.5725842672E-001+/-     0.023783%    +i  -0.1522802684E+000+/-     0.023776%
  3     0.6221729838E-001+/-     0.024020%    +i  -0.1468338464E+000+/-     0.024015%
  4     0.6682760413E-001+/-     0.024264%    +i  -0.1412419138E+000+/-     0.024261%
  5     0.7080625260E-001+/-     0.024546%    +i  -0.1352550522E+000+/-     0.024544%
  6     0.7663797250E-001+/-     0.024479%    +i  -0.1329952467E+000+/-     0.024478%
  7     0.7992947374E-001+/-     0.024800%    +i  -0.1263890017E+000+/-     0.024799%
  8     0.8335175355E-001+/-     0.025032%    +i  -0.1208220751E+000+/-     0.025031%
  9     0.8558031586E-001+/-     0.025417%    +i  -0.1137767710E+000+/-     0.025416%
 10     0.9272164209E-001+/-     0.025055%    +i  -0.1134351541E+000+/-     0.025055%
 11     0.9098868337E-001+/-     0.025898%    +i  -0.1025923954E+000+/-     0.025898%
 12     0.9750758658E-001+/-     0.025574%    +i  -0.1013271666E+000+/-     0.025574%
 13     0.9601294491E-001+/-     0.026297%    +i  -0.9202089475E-001+/-     0.026297%
 14     0.1036390252E+000+/-     0.025785%    +i  -0.9161113026E-001+/-     0.025785%
 15     0.1048228832E+000+/-     0.026082%    +i  -0.8538458270E-001+/-     0.026082%
 16     0.1114226504E+000+/-     0.025700%    +i  -0.8351022686E-001+/-     0.025700%
 17     0.1056838436E+000+/-     0.026774%    +i  -0.7274431490E-001+/-     0.026774%
 18     0.1110934810E+000+/-     0.026463%    +i  -0.7005023895E-001+/-     0.026463%
 19     0.1131059613E+000+/-     0.026546%    +i  -0.6510819152E-001+/-     0.026546%
 20     0.1238642102E+000+/-     0.025649%    +i  -0.6481136306E-001+/-     0.025649%
 21     0.1249629686E+000+/-     0.025794%    +i  -0.5909622284E-001+/-     0.025794%
 22     0.1218105507E+000+/-     0.026361%    +i  -0.5174538146E-001+/-     0.026362%
 23     0.1242153461E+000+/-     0.026316%    +i  -0.4698735007E-001+/-     0.026317%
 24     0.1233887489E+000+/-     0.026593%    +i  -0.4107523753E-001+/-     0.026595%
 25     0.1371320954E+000+/-     0.025383%    +i  -0.3960813525E-001+/-     0.025387%
 26     0.1384368551E+000+/-     0.025400%    +i  -0.3401007268E-001+/-     0.025405%
 27     0.1302201307E+000+/-     0.026306%    +i  -0.2653502904E-001+/-     0.026316%
 28     0.1396265078E+000+/-     0.025499%    +i  -0.2263303593E-001+/-     0.025516%
 29     0.1344863644E+000+/-     0.026055%    +i  -0.1630064637E-001+/-     0.026092%
 30     0.1412677669E+000+/-     0.025474%    +i  -0.1136481415E-001+/-     0.025566%
 31     0.1374718054E+000+/-     0.025854%    +i  -0.5585154468E-002+/-     0.026258%
 32     0.1578181263E+000+/-     0.024140%    +i  -0.8267694263E-010+/-     0.000000%
 33     0.1374718054E+000+/-     0.025854%    +i   0.5585154323E-002+/-     0.026258%
 34     0.1412677669E+000+/-     0.025474%    +i   0.1136481400E-001+/-     0.025566%
 35     0.1344863644E+000+/-     0.026055%    +i   0.1630064623E-001+/-     0.026092%
 36     0.1396265079E+000+/-     0.025499%    +i   0.2263303578E-001+/-     0.025516%
 37     0.1302201307E+000+/-     0.026306%    +i   0.2653502891E-001+/-     0.026316%
 38     0.1384368551E+000+/-     0.025400%    +i   0.3401007254E-001+/-     0.025405%
 39     0.1371320954E+000+/-     0.025383%    +i   0.3960813511E-001+/-     0.025387%
 40     0.1233887490E+000+/-     0.026593%    +i   0.4107523740E-001+/-     0.026595%
 41     0.1242153461E+000+/-     0.026316%    +i   0.4698734994E-001+/-     0.026317%
 42     0.1218105508E+000+/-     0.026361%    +i   0.5174538133E-001+/-     0.026362%
 43     0.1249629687E+000+/-     0.025794%    +i   0.5909622271E-001+/-     0.025794%
 44     0.1238642103E+000+/-     0.025649%    +i   0.6481136293E-001+/-     0.025649%
 45     0.1131059613E+000+/-     0.026546%    +i   0.6510819140E-001+/-     0.026546%
 46     0.1110934811E+000+/-     0.026463%    +i   0.7005023884E-001+/-     0.026463%
 47     0.1056838437E+000+/-     0.026774%    +i   0.7274431479E-001+/-     0.026774%
 48     0.1114226505E+000+/-     0.025700%    +i   0.8351022675E-001+/-     0.025700%
 49     0.1048228833E+000+/-     0.026082%    +i   0.8538458259E-001+/-     0.026082%
 50     0.1036390253E+000+/-     0.025785%    +i   0.9161113015E-001+/-     0.025785%
 51     0.9601294501E-001+/-     0.026297%    +i   0.9202089465E-001+/-     0.026297%
 52     0.9750758669E-001+/-     0.025574%    +i   0.1013271665E+000+/-     0.025574%
 53     0.9098868348E-001+/-     0.025898%    +i   0.1025923953E+000+/-     0.025898%
 54     0.9272164221E-001+/-     0.025055%    +i   0.1134351540E+000+/-     0.025055%
 55     0.8558031598E-001+/-     0.025417%    +i   0.1137767710E+000+/-     0.025416%
 56     0.8335175368E-001+/-     0.025032%    +i   0.1208220750E+000+/-     0.025031%
 57     0.7992947388E-001+/-     0.024800%    +i   0.1263890016E+000+/-     0.024799%
 58     0.7663797264E-001+/-     0.024479%    +i   0.1329952466E+000+/-     0.024478%
 59     0.7080625274E-001+/-     0.024546%    +i   0.1352550521E+000+/-     0.024544%
 60     0.6682760427E-001+/-     0.024264%    +i   0.1412419138E+000+/-     0.024261%
 61     0.6221729854E-001+/-     0.024020%    +i   0.1468338464E+000+/-     0.024015%
 62     0.5725842688E-001+/-     0.023783%    +i   0.1522802683E+000+/-     0.023776%
 63     0.5184705439E-001+/-     0.023588%    +i   0.1571133544E+000+/-     0.023577%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   3500000000.00000        80024845.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (66278849.0000000,2.686807079061357E-002)
 (30909.3483503312,-1.253000877502313E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4809535473E-001+/-     0.039308%    +i  -0.1416797207E+000+/-     0.035925%
  1     0.2123675461E-001+/-     0.094126%    +i  -0.1776776336E+000+/-     0.022396%
  2     0.2824508434E-001+/-     0.069116%    +i  -0.1725393646E+000+/-     0.022719%
  3     0.3637316886E-001+/-     0.054095%    +i  -0.1664214276E+000+/-     0.023076%
  4     0.4280056738E-001+/-     0.047193%    +i  -0.1644954243E+000+/-     0.023154%
  5     0.5095984556E-001+/-     0.039741%    +i  -0.1596246848E+000+/-     0.023437%
  6     0.5739443871E-001+/-     0.036317%    +i  -0.1576525648E+000+/-     0.023508%
  7     0.6508592965E-001+/-     0.032614%    +i  -0.1509716527E+000+/-     0.023874%
  8     0.7056505155E-001+/-     0.031396%    +i  -0.1471203786E+000+/-     0.024072%
  9     0.7642178503E-001+/-     0.029828%    +i  -0.1417033992E+000+/-     0.024358%
 10     0.8373512837E-001+/-     0.028400%    +i  -0.1388201857E+000+/-     0.024401%
 11     0.9067078724E-001+/-     0.027455%    +i  -0.1271118348E+000+/-     0.025019%
 12     0.9626461162E-001+/-     0.026716%    +i  -0.1308461237E+000+/-     0.024640%
 13     0.9600482965E-001+/-     0.026991%    +i  -0.1213373916E+000+/-     0.025408%
 14     0.1048631329E+000+/-     0.026204%    +i  -0.1165451984E+000+/-     0.025388%
 15     0.1095926932E+000+/-     0.026054%    +i  -0.1095759918E+000+/-     0.025730%
 16     0.1172945978E+000+/-     0.025488%    +i  -0.1063098397E+000+/-     0.025590%
 17     0.1160540981E+000+/-     0.025883%    +i  -0.9845632218E-001+/-     0.026333%
 18     0.1206936592E+000+/-     0.025752%    +i  -0.9150281203E-001+/-     0.026551%
 19     0.1265924975E+000+/-     0.025396%    +i  -0.8897911827E-001+/-     0.026526%
 20     0.1396949277E+000+/-     0.024530%    +i  -0.8722392685E-001+/-     0.025955%
 21     0.1388292736E+000+/-     0.024939%    +i  -0.7664799387E-001+/-     0.026746%
 22     0.1387259481E+000+/-     0.025201%    +i  -0.6889161674E-001+/-     0.027468%
 23     0.1437369170E+000+/-     0.025038%    +i  -0.6235135630E-001+/-     0.027852%
 24     0.1392928717E+000+/-     0.025606%    +i  -0.5384941315E-001+/-     0.028950%
 25     0.1569735383E+000+/-     0.024319%    +i  -0.5194913503E-001+/-     0.028215%
 26     0.1637810347E+000+/-     0.023968%    +i  -0.4672488344E-001+/-     0.029160%
 27     0.1539171175E+000+/-     0.024869%    +i  -0.3668053276E-001+/-     0.032171%
 28     0.1590918841E+000+/-     0.024602%    +i  -0.2840600641E-001+/-     0.035228%
 29     0.1549599683E+000+/-     0.025006%    +i  -0.2072480919E-001+/-     0.041360%
 30     0.1602484264E+000+/-     0.024626%    +i  -0.1555000909E-001+/-     0.048919%
 31     0.1606842105E+000+/-     0.024671%    +i  -0.5656955711E-002+/-     0.124697%
 32     0.1764304909E+000+/-     0.023537%    +i  -0.7152126192E-010+/-     0.000000%
 33     0.1606842105E+000+/-     0.024671%    +i   0.5656955581E-002+/-     0.124697%
 34     0.1602484264E+000+/-     0.024626%    +i   0.1555000896E-001+/-     0.048919%
 35     0.1549599683E+000+/-     0.025006%    +i   0.2072480906E-001+/-     0.041360%
 36     0.1590918841E+000+/-     0.024602%    +i   0.2840600628E-001+/-     0.035228%
 37     0.1539171175E+000+/-     0.024869%    +i   0.3668053264E-001+/-     0.032171%
 38     0.1637810347E+000+/-     0.023968%    +i   0.4672488330E-001+/-     0.029160%
 39     0.1569735384E+000+/-     0.024319%    +i   0.5194913490E-001+/-     0.028215%
 40     0.1392928718E+000+/-     0.025606%    +i   0.5384941304E-001+/-     0.028950%
 41     0.1437369171E+000+/-     0.025038%    +i   0.6235135618E-001+/-     0.027852%
