 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
 36     0.1706491610E+000+/-     0.013182%    +i   0.4830122273E-001+/-     0.050883%
 37     0.1688788386E+000+/-     0.013310%    +i   0.6004678633E-001+/-     0.042044%
 38     0.1640172196E+000+/-     0.013624%    +i   0.6183513552E-001+/-     0.039984%
 39     0.1586385219E+000+/-     0.013879%    +i   0.7909631460E-001+/-     0.032102%
 40     0.1517110229E+000+/-     0.014292%    +i   0.8772434496E-001+/-     0.028848%
 41     0.1477209114E+000+/-     0.014638%    +i   0.9781706057E-001+/-     0.026156%
 42     0.1406034768E+000+/-     0.015314%    +i   0.1076591595E+000+/-     0.024199%
 43     0.1284129130E+000+/-     0.016201%    +i   0.1221744413E+000+/-     0.021715%
 44     0.1172538744E+000+/-     0.017593%    +i   0.1230531046E+000+/-     0.021257%
 45     0.1132257457E+000+/-     0.018323%    +i   0.1350614912E+000+/-     0.019503%
 46     0.9914259485E-001+/-     0.020691%    +i   0.1345597337E+000+/-     0.019283%
 47     0.9201722571E-001+/-     0.022366%    +i   0.1466573732E+000+/-     0.017929%
 48     0.8694045676E-001+/-     0.024763%    +i   0.1540338809E+000+/-     0.017218%
 49     0.7360578336E-001+/-     0.028845%    +i   0.1573266243E+000+/-     0.016563%
 50     0.6173381752E-001+/-     0.034337%    +i   0.1563429552E+000+/-     0.016220%
 51     0.4831350765E-001+/-     0.045188%    +i   0.1659256597E+000+/-     0.015534%
 52     0.3481820218E-001+/-     0.062037%    +i   0.1662168592E+000+/-     0.015153%
 53     0.2264581763E-001+/-     0.100321%    +i   0.1710271146E+000+/-     0.014690%
 54     0.7547014835E-002+/-     0.299877%    +i   0.1684761712E+000+/-     0.014445%
 55     0.9974570236E-003+/-     2.357516%    +i   0.1678592280E+000+/-     0.014077%
 56    -0.1631808978E-001+/-     0.146259%    +i   0.1685329871E+000+/-     0.013814%
 57    -0.2911720870E-001+/-     0.085771%    +i   0.1731608267E+000+/-     0.013255%
 58    -0.3822313450E-001+/-     0.068094%    +i   0.1659306807E+000+/-     0.013241%
 59    -0.5032727520E-001+/-     0.053702%    +i   0.1685519416E+000+/-     0.012703%
 60    -0.6502592415E-001+/-     0.042517%    +i   0.1665135786E+000+/-     0.012376%
 61    -0.7653245408E-001+/-     0.036122%    +i   0.1605262289E+000+/-     0.012197%
 62    -0.9137657647E-001+/-     0.031599%    +i   0.1543303524E+000+/-     0.012098%
 63    -0.9730512896E-001+/-     0.030842%    +i   0.1525646288E+000+/-     0.011755%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   15000000000.0000        394894631.000000     
 (25600.0000000000,0.000000000000000E+000)
 (340757907.000000,1.805506158841975E-002)
 (29667.1107138829,-1.571912199500693E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9478781855E-001+/-     0.029176%    +i  -0.6955666569E-001+/-     0.023878%
  1    -0.9984576327E-001+/-     0.029995%    +i  -0.1527184971E+000+/-     0.011568%
  2    -0.9480497331E-001+/-     0.030300%    +i  -0.1542765041E+000+/-     0.011921%
  3    -0.7784893145E-001+/-     0.035094%    +i  -0.1591406088E+000+/-     0.012062%
  4    -0.6576738305E-001+/-     0.041478%    +i  -0.1650169163E+000+/-     0.012241%
  5    -0.5176949395E-001+/-     0.051736%    +i  -0.1681549186E+000+/-     0.012536%
  6    -0.3896133342E-001+/-     0.066116%    +i  -0.1652716101E+000+/-     0.013072%
  7    -0.2997145892E-001+/-     0.082899%    +i  -0.1732618451E+000+/-     0.013071%
  8    -0.1892556202E-001+/-     0.124992%    +i  -0.1692955683E+000+/-     0.013616%
  9    -0.1846908732E-002+/-     1.262217%    +i  -0.1692456787E+000+/-     0.013867%
 10     0.7730513546E-002+/-     0.293294%    +i  -0.1694578332E+000+/-     0.014224%
 11     0.2092250253E-001+/-     0.107969%    +i  -0.1729230424E+000+/-     0.014450%
 12     0.3421799875E-001+/-     0.062572%    +i  -0.1658904505E+000+/-     0.014972%
 13     0.4846649512E-001+/-     0.044855%    +i  -0.1660489746E+000+/-     0.015335%
 14     0.6044489677E-001+/-     0.034589%    +i  -0.1563671825E+000+/-     0.016023%
 15     0.7200308233E-001+/-     0.029101%    +i  -0.1589226631E+000+/-     0.016304%
 16     0.8607780731E-001+/-     0.024717%    +i  -0.1548174201E+000+/-     0.016975%
 17     0.9153138108E-001+/-     0.022233%    +i  -0.1461236643E+000+/-     0.017742%
 18     0.9857824694E-001+/-     0.020562%    +i  -0.1356691049E+000+/-     0.018988%
 19     0.1120724786E+000+/-     0.018212%    +i  -0.1355521398E+000+/-     0.019236%
 20     0.1171145422E+000+/-     0.017423%    +i  -0.1221159918E+000+/-     0.021094%
 21     0.1272166402E+000+/-     0.016051%    +i  -0.1238249387E+000+/-     0.021288%
 22     0.1395810013E+000+/-     0.015149%    +i  -0.1092159179E+000+/-     0.023701%
 23     0.1471372408E+000+/-     0.014488%    +i  -0.9722617411E-001+/-     0.025971%
 24     0.1522090806E+000+/-     0.014104%    +i  -0.8792297002E-001+/-     0.028579%
 25     0.1578838259E+000+/-     0.013704%    +i  -0.8026307044E-001+/-     0.031384%
 26     0.1643521941E+000+/-     0.013432%    +i  -0.6238978042E-001+/-     0.039394%
 27     0.1683766388E+000+/-     0.013132%    +i  -0.6105559109E-001+/-     0.040995%
 28     0.1703823827E+000+/-     0.013021%    +i  -0.4702070067E-001+/-     0.051637%
 29     0.1780616215E+000+/-     0.012748%    +i  -0.3413217686E-001+/-     0.071738%
 30     0.1787837243E+000+/-     0.012688%    +i  -0.2311051980E-001+/-     0.103804%
 31     0.1776636218E+000+/-     0.012714%    +i  -0.1892524065E-001+/-     0.125757%
 32     0.1745309265E+000+/-     0.012806%    +i  -0.9247523128E-011+/-     0.000000%
 33     0.1776636218E+000+/-     0.012714%    +i   0.1892524063E-001+/-     0.125757%
 34     0.1787837243E+000+/-     0.012688%    +i   0.2311051978E-001+/-     0.103804%
 35     0.1780616215E+000+/-     0.012748%    +i   0.3413217684E-001+/-     0.071738%
 36     0.1703823827E+000+/-     0.013021%    +i   0.4702070065E-001+/-     0.051637%
 37     0.1683766388E+000+/-     0.013132%    +i   0.6105559107E-001+/-     0.040995%
 38     0.1643521941E+000+/-     0.013432%    +i   0.6238978040E-001+/-     0.039394%
 39     0.1578838259E+000+/-     0.013704%    +i   0.8026307042E-001+/-     0.031384%
 40     0.1522090806E+000+/-     0.014104%    +i   0.8792297000E-001+/-     0.028579%
 41     0.1471372409E+000+/-     0.014488%    +i   0.9722617409E-001+/-     0.025971%
 42     0.1395810013E+000+/-     0.015149%    +i   0.1092159179E+000+/-     0.023701%
 43     0.1272166402E+000+/-     0.016051%    +i   0.1238249387E+000+/-     0.021288%
 44     0.1171145423E+000+/-     0.017423%    +i   0.1221159918E+000+/-     0.021094%
 45     0.1120724786E+000+/-     0.018212%    +i   0.1355521398E+000+/-     0.019236%
 46     0.9857824696E-001+/-     0.020562%    +i   0.1356691049E+000+/-     0.018988%
 47     0.9153138110E-001+/-     0.022233%    +i   0.1461236643E+000+/-     0.017742%
 48     0.8607780733E-001+/-     0.024717%    +i   0.1548174201E+000+/-     0.016975%
 49     0.7200308234E-001+/-     0.029101%    +i   0.1589226631E+000+/-     0.016304%
 50     0.6044489679E-001+/-     0.034589%    +i   0.1563671825E+000+/-     0.016023%
 51     0.4846649514E-001+/-     0.044855%    +i   0.1660489746E+000+/-     0.015335%
 52     0.3421799877E-001+/-     0.062572%    +i   0.1658904505E+000+/-     0.014972%
 53     0.2092250255E-001+/-     0.107969%    +i   0.1729230424E+000+/-     0.014450%
 54     0.7730513564E-002+/-     0.293294%    +i   0.1694578332E+000+/-     0.014224%
 55    -0.1846908714E-002+/-     1.262217%    +i   0.1692456787E+000+/-     0.013867%
 56    -0.1892556200E-001+/-     0.124992%    +i   0.1692955683E+000+/-     0.013616%
 57    -0.2997145891E-001+/-     0.082899%    +i   0.1732618451E+000+/-     0.013071%
 58    -0.3896133340E-001+/-     0.066116%    +i   0.1652716101E+000+/-     0.013072%
 59    -0.5176949393E-001+/-     0.051736%    +i   0.1681549186E+000+/-     0.012536%
 60    -0.6576738303E-001+/-     0.041478%    +i   0.1650169164E+000+/-     0.012241%
 61    -0.7784893143E-001+/-     0.035094%    +i   0.1591406088E+000+/-     0.012062%
 62    -0.9480497329E-001+/-     0.030300%    +i   0.1542765041E+000+/-     0.011921%
 63    -0.9984576326E-001+/-     0.029995%    +i   0.1527184971E+000+/-     0.011568%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   15500000000.0000        409608667.000000     
 (25600.0000000000,0.000000000000000E+000)
 (353947756.000000,2.011450198538222E-002)
 (29625.7899575439,-1.683604432625739E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9615888970E-001+/-     0.028612%    +i  -0.6939875869E-001+/-     0.023568%
  1    -0.1021612981E+000+/-     0.028976%    +i  -0.1514289154E+000+/-     0.011434%
  2    -0.9759776162E-001+/-     0.029219%    +i  -0.1539577786E+000+/-     0.011758%
  3    -0.7877720785E-001+/-     0.034475%    +i  -0.1587265509E+000+/-     0.011901%
  4    -0.6611052756E-001+/-     0.040818%    +i  -0.1639379445E+000+/-     0.012098%
  5    -0.5234965622E-001+/-     0.050858%    +i  -0.1681139848E+000+/-     0.012360%
  6    -0.4095070279E-001+/-     0.062287%    +i  -0.1653211529E+000+/-     0.012897%
  7    -0.3069321610E-001+/-     0.080300%    +i  -0.1729276437E+000+/-     0.012903%
  8    -0.1958936070E-001+/-     0.119974%    +i  -0.1693088449E+000+/-     0.013433%
  9    -0.2098843358E-002+/-     1.100105%    +i  -0.1684779683E+000+/-     0.013707%
 10     0.8427404753E-002+/-     0.268678%    +i  -0.1695299098E+000+/-     0.014031%
 11     0.1913692955E-001+/-     0.117200%    +i  -0.1747085105E+000+/-     0.014217%
 12     0.3305856178E-001+/-     0.064220%    +i  -0.1666181462E+000+/-     0.014766%
 13     0.4777864844E-001+/-     0.045073%    +i  -0.1663106037E+000+/-     0.015136%
 14     0.5867753436E-001+/-     0.035207%    +i  -0.1582517716E+000+/-     0.015766%
 15     0.7018518858E-001+/-     0.029433%    +i  -0.1608364399E+000+/-     0.016034%
 16     0.8480789004E-001+/-     0.024739%    +i  -0.1560146810E+000+/-     0.016715%
 17     0.9085206277E-001+/-     0.022135%    +i  -0.1464566302E+000+/-     0.017516%
 18     0.9884277258E-001+/-     0.020372%    +i  -0.1366864011E+000+/-     0.018717%
 19     0.1118289313E+000+/-     0.018058%    +i  -0.1347039043E+000+/-     0.019077%
 20     0.1172857327E+000+/-     0.017237%    +i  -0.1225341174E+000+/-     0.020831%
 21     0.1269322754E+000+/-     0.015898%    +i  -0.1232573898E+000+/-     0.021100%
 22     0.1400097430E+000+/-     0.014959%    +i  -0.1101535356E+000+/-     0.023360%
 23     0.1484246319E+000+/-     0.014289%    +i  -0.9736273499E-001+/-     0.025786%
 24     0.1520921488E+000+/-     0.013944%    +i  -0.8719790382E-001+/-     0.028462%
 25     0.1585243950E+000+/-     0.013524%    +i  -0.7976351775E-001+/-     0.031291%
 26     0.1652186218E+000+/-     0.013237%    +i  -0.6241623829E-001+/-     0.039139%
 27     0.1673919494E+000+/-     0.012972%    +i  -0.6202432910E-001+/-     0.039927%
 28     0.1702096603E+000+/-     0.012864%    +i  -0.4563687213E-001+/-     0.052559%
 29     0.1779656313E+000+/-     0.012566%    +i  -0.3605653761E-001+/-     0.067494%
 30     0.1791007750E+000+/-     0.012516%    +i  -0.2135229606E-001+/-     0.111386%
 31     0.1793785925E+000+/-     0.012500%    +i  -0.1841617593E-001+/-     0.129106%
 32     0.1743786674E+000+/-     0.012638%    +i  -0.9909767733E-011+/-     0.000000%
 33     0.1793785925E+000+/-     0.012500%    +i   0.1841617591E-001+/-     0.129106%
 34     0.1791007750E+000+/-     0.012516%    +i   0.2135229604E-001+/-     0.111386%
 35     0.1779656313E+000+/-     0.012566%    +i   0.3605653759E-001+/-     0.067494%
 36     0.1702096603E+000+/-     0.012864%    +i   0.4563687211E-001+/-     0.052559%
 37     0.1673919494E+000+/-     0.012972%    +i   0.6202432908E-001+/-     0.039927%
 38     0.1652186218E+000+/-     0.013237%    +i   0.6241623827E-001+/-     0.039139%
 39     0.1585243950E+000+/-     0.013524%    +i   0.7976351774E-001+/-     0.031291%
 40     0.1520921488E+000+/-     0.013944%    +i   0.8719790380E-001+/-     0.028462%
 41     0.1484246319E+000+/-     0.014289%    +i   0.9736273497E-001+/-     0.025786%
 42     0.1400097430E+000+/-     0.014959%    +i   0.1101535356E+000+/-     0.023360%
 43     0.1269322754E+000+/-     0.015898%    +i   0.1232573898E+000+/-     0.021100%
 44     0.1172857327E+000+/-     0.017237%    +i   0.1225341174E+000+/-     0.020831%
 45     0.1118289313E+000+/-     0.018058%    +i   0.1347039043E+000+/-     0.019077%
 46     0.9884277260E-001+/-     0.020372%    +i   0.1366864011E+000+/-     0.018717%
 47     0.9085206278E-001+/-     0.022135%    +i   0.1464566301E+000+/-     0.017516%
 48     0.8480789006E-001+/-     0.024739%    +i   0.1560146810E+000+/-     0.016715%
 49     0.7018518860E-001+/-     0.029433%    +i   0.1608364398E+000+/-     0.016034%
 50     0.5867753438E-001+/-     0.035207%    +i   0.1582517716E+000+/-     0.015766%
 51     0.4777864845E-001+/-     0.045073%    +i   0.1663106037E+000+/-     0.015136%
 52     0.3305856180E-001+/-     0.064220%    +i   0.1666181462E+000+/-     0.014766%
 53     0.1913692957E-001+/-     0.117200%    +i   0.1747085105E+000+/-     0.014217%
 54     0.8427404772E-002+/-     0.268678%    +i   0.1695299098E+000+/-     0.014031%
 55    -0.2098843339E-002+/-     1.100105%    +i   0.1684779683E+000+/-     0.013707%
 56    -0.1958936068E-001+/-     0.119974%    +i   0.1693088449E+000+/-     0.013433%
 57    -0.3069321608E-001+/-     0.080300%    +i   0.1729276437E+000+/-     0.012903%
 58    -0.4095070277E-001+/-     0.062287%    +i   0.1653211529E+000+/-     0.012897%
 59    -0.5234965620E-001+/-     0.050858%    +i   0.1681139848E+000+/-     0.012360%
 60    -0.6611052754E-001+/-     0.040818%    +i   0.1639379445E+000+/-     0.012098%
 61    -0.7877720784E-001+/-     0.034475%    +i   0.1587265509E+000+/-     0.011901%
 62    -0.9759776161E-001+/-     0.029219%    +i   0.1539577787E+000+/-     0.011758%
 63    -0.1021612980E+000+/-     0.028976%    +i   0.1514289154E+000+/-     0.011434%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   16000000000.0000        424278314.000000     
 (25600.0000000000,0.000000000000000E+000)
 (367086528.000000,2.298855621354353E-002)
 (29588.4594228421,-1.852958119765588E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9649944990E-001+/-     0.028181%    +i  -0.6879240589E-001+/-     0.023328%
  1    -0.1029354578E+000+/-     0.028512%    +i  -0.1507110499E+000+/-     0.011288%
  2    -0.9879076228E-001+/-     0.028501%    +i  -0.1526908629E+000+/-     0.011630%
  3    -0.8126377279E-001+/-     0.033141%    +i  -0.1582933971E+000+/-     0.011755%
  4    -0.6705568335E-001+/-     0.039990%    +i  -0.1638547473E+000+/-     0.011935%
  5    -0.5298611772E-001+/-     0.049466%    +i  -0.1664882036E+000+/-     0.012239%
  6    -0.4244665425E-001+/-     0.059462%    +i  -0.1651127921E+000+/-     0.012733%
  7    -0.3255780136E-001+/-     0.075012%    +i  -0.1731160611E+000+/-     0.012736%
  8    -0.1967198891E-001+/-     0.118990%    +i  -0.1694972915E+000+/-     0.013247%
  9    -0.3597816561E-002+/-     0.634594%    +i  -0.1684943762E+000+/-     0.013537%
 10     0.6829350296E-002+/-     0.328580%    +i  -0.1704070644E+000+/-     0.013833%
 11     0.1767329783E-001+/-     0.125487%    +i  -0.1752471774E+000+/-     0.014024%
 12     0.3221307986E-001+/-     0.065392%    +i  -0.1671801801E+000+/-     0.014568%
 13     0.4735138075E-001+/-     0.045012%    +i  -0.1659404077E+000+/-     0.014962%
 14     0.5797881817E-001+/-     0.035212%    +i  -0.1578632535E+000+/-     0.015591%
 15     0.7030076508E-001+/-     0.029225%    +i  -0.1611444419E+000+/-     0.015835%
 16     0.8505283710E-001+/-     0.024489%    +i  -0.1555133062E+000+/-     0.016541%
 17     0.9014195350E-001+/-     0.022054%    +i  -0.1474127754E+000+/-     0.017266%
 18     0.9824137845E-001+/-     0.020262%    +i  -0.1393799984E+000+/-     0.018338%
 19     0.1112561454E+000+/-     0.017919%    +i  -0.1341856899E+000+/-     0.018893%
 20     0.1169764290E+000+/-     0.017073%    +i  -0.1220751702E+000+/-     0.020629%
 21     0.1255893182E+000+/-     0.015764%    +i  -0.1242744042E+000+/-     0.020733%
 22     0.1398020880E+000+/-     0.014799%    +i  -0.1099638413E+000+/-     0.023129%
 23     0.1492719977E+000+/-     0.014115%    +i  -0.9648378839E-001+/-     0.025741%
 24     0.1522776984E+000+/-     0.013768%    +i  -0.8755628749E-001+/-     0.028125%
 25     0.1589699880E+000+/-     0.013352%    +i  -0.7928942914E-001+/-     0.031170%
 26     0.1653503712E+000+/-     0.013065%    +i  -0.6252477120E-001+/-     0.038737%
 27     0.1675986660E+000+/-     0.012798%    +i  -0.6221725541E-001+/-     0.039469%
 28     0.1705970017E+000+/-     0.012677%    +i  -0.4678575196E-001+/-     0.051018%
 29     0.1780659226E+000+/-     0.012393%    +i  -0.3681310613E-001+/-     0.065616%
 30     0.1797039271E+000+/-     0.012329%    +i  -0.2290582997E-001+/-     0.103403%
 31     0.1796256830E+000+/-     0.012327%    +i  -0.1847520727E-001+/-     0.127745%
 32     0.1734360605E+000+/-     0.012497%    +i  -0.1086132103E-010+/-     0.000000%
 33     0.1796256830E+000+/-     0.012327%    +i   0.1847520725E-001+/-     0.127745%
 34     0.1797039271E+000+/-     0.012329%    +i   0.2290582995E-001+/-     0.103403%
 35     0.1780659226E+000+/-     0.012393%    +i   0.3681310611E-001+/-     0.065616%
 36     0.1705970017E+000+/-     0.012677%    +i   0.4678575194E-001+/-     0.051018%
 37     0.1675986660E+000+/-     0.012798%    +i   0.6221725539E-001+/-     0.039469%
 38     0.1653503712E+000+/-     0.013065%    +i   0.6252477118E-001+/-     0.038737%
 39     0.1589699880E+000+/-     0.013352%    +i   0.7928942912E-001+/-     0.031170%
