 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
  5    -0.5991722755E-001+/-     0.038965%    +i  -0.1576821840E+000+/-     0.011331%
  6    -0.4919863671E-001+/-     0.045292%    +i  -0.1536531675E+000+/-     0.011930%
  7    -0.4015792614E-001+/-     0.055760%    +i  -0.1645097978E+000+/-     0.011843%
  8    -0.2630927906E-001+/-     0.082189%    +i  -0.1677178821E+000+/-     0.011955%
  9    -0.7751199443E-002+/-     0.277854%    +i  -0.1688084536E+000+/-     0.012121%
 10    -0.3980103283E-002+/-     0.509258%    +i  -0.1739667079E+000+/-     0.012410%
 11     0.1498879610E-001+/-     0.134773%    +i  -0.1707137944E+000+/-     0.012791%
 12     0.2212027746E-001+/-     0.088006%    +i  -0.1694855007E+000+/-     0.013150%
 13     0.3984151807E-001+/-     0.048234%    +i  -0.1552367043E+000+/-     0.013897%
 14     0.4111107932E-001+/-     0.043389%    +i  -0.1647225176E+000+/-     0.013902%
 15     0.6507626843E-001+/-     0.028368%    +i  -0.1472056734E+000+/-     0.015020%
 16     0.7501401245E-001+/-     0.024375%    +i  -0.1541921389E+000+/-     0.015000%
 17     0.8103392217E-001+/-     0.021677%    +i  -0.1474900462E+000+/-     0.015630%
 18     0.9832110717E-001+/-     0.018631%    +i  -0.1293573377E+000+/-     0.017280%
 19     0.1012865380E+000+/-     0.017194%    +i  -0.1399229117E+000+/-     0.016960%
 20     0.1178105150E+000+/-     0.015724%    +i  -0.1251263688E+000+/-     0.018525%
 21     0.1184123516E+000+/-     0.014887%    +i  -0.1245921973E+000+/-     0.018686%
 22     0.1310688050E+000+/-     0.013754%    +i  -0.1137027574E+000+/-     0.020248%
 23     0.1356086429E+000+/-     0.013051%    +i  -0.1115622969E+000+/-     0.021205%
 24     0.1435262417E+000+/-     0.012826%    +i  -0.8243526692E-001+/-     0.026804%
 25     0.1525795764E+000+/-     0.012176%    +i  -0.8233479368E-001+/-     0.027501%
 26     0.1541179514E+000+/-     0.012052%    +i  -0.7090537016E-001+/-     0.031612%
 27     0.1629968925E+000+/-     0.011758%    +i  -0.5837283865E-001+/-     0.037806%
 28     0.1585022698E+000+/-     0.011681%    +i  -0.4655083243E-001+/-     0.045447%
 29     0.1619802074E+000+/-     0.011566%    +i  -0.3732099349E-001+/-     0.056428%
 30     0.1694760407E+000+/-     0.011418%    +i  -0.1718246908E-001+/-     0.126168%
 31     0.1748889179E+000+/-     0.011267%    +i  -0.1102537783E-001+/-     0.195185%
 32     0.1755555516E+000+/-     0.011172%    +i  -0.9746127350E-011+/-     0.000000%
 33     0.1748889179E+000+/-     0.011267%    +i   0.1102537781E-001+/-     0.195185%
 34     0.1694760407E+000+/-     0.011418%    +i   0.1718246906E-001+/-     0.126168%
 35     0.1619802074E+000+/-     0.011566%    +i   0.3732099347E-001+/-     0.056428%
 36     0.1585022698E+000+/-     0.011681%    +i   0.4655083242E-001+/-     0.045447%
 37     0.1629968925E+000+/-     0.011758%    +i   0.5837283863E-001+/-     0.037806%
 38     0.1541179514E+000+/-     0.012052%    +i   0.7090537014E-001+/-     0.031612%
 39     0.1525795764E+000+/-     0.012176%    +i   0.8233479367E-001+/-     0.027501%
 40     0.1435262417E+000+/-     0.012826%    +i   0.8243526690E-001+/-     0.026804%
 41     0.1356086429E+000+/-     0.013051%    +i   0.1115622969E+000+/-     0.021205%
 42     0.1310688051E+000+/-     0.013754%    +i   0.1137027574E+000+/-     0.020248%
 43     0.1184123516E+000+/-     0.014887%    +i   0.1245921973E+000+/-     0.018686%
 44     0.1178105150E+000+/-     0.015724%    +i   0.1251263688E+000+/-     0.018525%
 45     0.1012865380E+000+/-     0.017194%    +i   0.1399229117E+000+/-     0.016960%
 46     0.9832110719E-001+/-     0.018631%    +i   0.1293573377E+000+/-     0.017280%
 47     0.8103392219E-001+/-     0.021677%    +i   0.1474900462E+000+/-     0.015630%
 48     0.7501401247E-001+/-     0.024375%    +i   0.1541921389E+000+/-     0.015000%
 49     0.6507626845E-001+/-     0.028368%    +i   0.1472056734E+000+/-     0.015020%
 50     0.4111107933E-001+/-     0.043389%    +i   0.1647225176E+000+/-     0.013902%
 51     0.3984151809E-001+/-     0.048234%    +i   0.1552367043E+000+/-     0.013897%
 52     0.2212027748E-001+/-     0.088006%    +i   0.1694855007E+000+/-     0.013150%
 53     0.1498879612E-001+/-     0.134773%    +i   0.1707137944E+000+/-     0.012791%
 54    -0.3980103264E-002+/-     0.509258%    +i   0.1739667079E+000+/-     0.012410%
 55    -0.7751199424E-002+/-     0.277854%    +i   0.1688084536E+000+/-     0.012121%
 56    -0.2630927904E-001+/-     0.082189%    +i   0.1677178821E+000+/-     0.011955%
 57    -0.4015792612E-001+/-     0.055760%    +i   0.1645097978E+000+/-     0.011843%
 58    -0.4919863669E-001+/-     0.045292%    +i   0.1536531675E+000+/-     0.011930%
 59    -0.5991722754E-001+/-     0.038965%    +i   0.1576821840E+000+/-     0.011331%
 60    -0.6601622350E-001+/-     0.034916%    +i   0.1470809188E+000+/-     0.011200%
 61    -0.7933961545E-001+/-     0.030748%    +i   0.1420666678E+000+/-     0.011098%
 62    -0.1061131742E+000+/-     0.023913%    +i   0.1415944544E+000+/-     0.010993%
 63    -0.1066008032E+000+/-     0.024356%    +i   0.1351362436E+000+/-     0.010657%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   20500000000.0000        556733751.000000     
 (25600.0000000000,0.000000000000000E+000)
 (486000504.000000,2.641756408955959E-002)
 (29325.8626447844,-1.594068009238554E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1024361393E+000+/-     0.024542%    +i  -0.6761088033E-001+/-     0.020741%
  1    -0.1071282822E+000+/-     0.023935%    +i  -0.1345094699E+000+/-     0.010541%
  2    -0.1072482161E+000+/-     0.023402%    +i  -0.1414398693E+000+/-     0.010850%
  3    -0.7978146058E-001+/-     0.030215%    +i  -0.1416877619E+000+/-     0.010969%
  4    -0.6668203240E-001+/-     0.034254%    +i  -0.1471859798E+000+/-     0.011054%
  5    -0.6003474642E-001+/-     0.038533%    +i  -0.1577987628E+000+/-     0.011178%
  6    -0.5030147340E-001+/-     0.043884%    +i  -0.1542547431E+000+/-     0.011753%
  7    -0.4075041244E-001+/-     0.054304%    +i  -0.1644722354E+000+/-     0.011692%
  8    -0.2688120773E-001+/-     0.079503%    +i  -0.1676706550E+000+/-     0.011806%
  9    -0.7723007848E-002+/-     0.275167%    +i  -0.1679561713E+000+/-     0.011999%
 10    -0.5056119895E-002+/-     0.395409%    +i  -0.1739180770E+000+/-     0.012257%
 11     0.1494266664E-001+/-     0.133766%    +i  -0.1706376548E+000+/-     0.012632%
 12     0.2205340710E-001+/-     0.087340%    +i  -0.1695214488E+000+/-     0.012984%
 13     0.3951518756E-001+/-     0.048071%    +i  -0.1555811380E+000+/-     0.013711%
 14     0.4072257879E-001+/-     0.043257%    +i  -0.1645425557E+000+/-     0.013737%
 15     0.6466751877E-001+/-     0.028228%    +i  -0.1481489158E+000+/-     0.014786%
 16     0.7525556410E-001+/-     0.024070%    +i  -0.1543240298E+000+/-     0.014813%
 17     0.8105455112E-001+/-     0.021443%    +i  -0.1475142123E+000+/-     0.015440%
 18     0.9792578261E-001+/-     0.018459%    +i  -0.1296690925E+000+/-     0.017044%
 19     0.1012267750E+000+/-     0.017010%    +i  -0.1404981131E+000+/-     0.016711%
 20     0.1178482371E+000+/-     0.015532%    +i  -0.1254853351E+000+/-     0.018272%
 21     0.1184945319E+000+/-     0.014703%    +i  -0.1252421855E+000+/-     0.018407%
 22     0.1309609791E+000+/-     0.013591%    +i  -0.1142147573E+000+/-     0.019950%
 23     0.1355015035E+000+/-     0.012895%    +i  -0.1120116457E+000+/-     0.020886%
 24     0.1435512850E+000+/-     0.012666%    +i  -0.8248914201E-001+/-     0.026483%
 25     0.1519930453E+000+/-     0.012043%    +i  -0.8254954683E-001+/-     0.027090%
 26     0.1545807434E+000+/-     0.011885%    +i  -0.7073451371E-001+/-     0.031342%
 27     0.1632843224E+000+/-     0.011601%    +i  -0.5787040834E-001+/-     0.037700%
 28     0.1588155333E+000+/-     0.011525%    +i  -0.4624180089E-001+/-     0.045275%
 29     0.1623423060E+000+/-     0.011406%    +i  -0.3746019265E-001+/-     0.055685%
 30     0.1696109053E+000+/-     0.011265%    +i  -0.1743521137E-001+/-     0.122983%
 31     0.1749220325E+000+/-     0.011120%    +i  -0.1066500138E-001+/-     0.199550%
 32     0.1762983205E+000+/-     0.011005%    +i  -0.9583060391E-011+/-     0.000000%
 33     0.1749220325E+000+/-     0.011120%    +i   0.1066500136E-001+/-     0.199550%
 34     0.1696109053E+000+/-     0.011265%    +i   0.1743521136E-001+/-     0.122983%
 35     0.1623423060E+000+/-     0.011406%    +i   0.3746019263E-001+/-     0.055685%
 36     0.1588155333E+000+/-     0.011525%    +i   0.4624180087E-001+/-     0.045275%
 37     0.1632843224E+000+/-     0.011601%    +i   0.5787040832E-001+/-     0.037700%
 38     0.1545807434E+000+/-     0.011885%    +i   0.7073451369E-001+/-     0.031342%
 39     0.1519930453E+000+/-     0.012043%    +i   0.8254954681E-001+/-     0.027090%
 40     0.1435512850E+000+/-     0.012666%    +i   0.8248914200E-001+/-     0.026483%
 41     0.1355015035E+000+/-     0.012895%    +i   0.1120116457E+000+/-     0.020886%
 42     0.1309609791E+000+/-     0.013591%    +i   0.1142147573E+000+/-     0.019950%
 43     0.1184945320E+000+/-     0.014703%    +i   0.1252421855E+000+/-     0.018407%
 44     0.1178482371E+000+/-     0.015532%    +i   0.1254853351E+000+/-     0.018272%
 45     0.1012267751E+000+/-     0.017010%    +i   0.1404981131E+000+/-     0.016711%
 46     0.9792578262E-001+/-     0.018459%    +i   0.1296690925E+000+/-     0.017044%
 47     0.8105455114E-001+/-     0.021443%    +i   0.1475142123E+000+/-     0.015440%
 48     0.7525556412E-001+/-     0.024070%    +i   0.1543240298E+000+/-     0.014813%
 49     0.6466751878E-001+/-     0.028228%    +i   0.1481489158E+000+/-     0.014786%
 50     0.4072257881E-001+/-     0.043257%    +i   0.1645425557E+000+/-     0.013737%
 51     0.3951518758E-001+/-     0.048071%    +i   0.1555811380E+000+/-     0.013711%
 52     0.2205340712E-001+/-     0.087340%    +i   0.1695214488E+000+/-     0.012984%
 53     0.1494266666E-001+/-     0.133766%    +i   0.1706376548E+000+/-     0.012632%
 54    -0.5056119876E-002+/-     0.395409%    +i   0.1739180770E+000+/-     0.012257%
 55    -0.7723007830E-002+/-     0.275167%    +i   0.1679561713E+000+/-     0.011999%
 56    -0.2688120771E-001+/-     0.079503%    +i   0.1676706550E+000+/-     0.011806%
 57    -0.4075041242E-001+/-     0.054304%    +i   0.1644722354E+000+/-     0.011692%
 58    -0.5030147338E-001+/-     0.043884%    +i   0.1542547431E+000+/-     0.011753%
 59    -0.6003474641E-001+/-     0.038533%    +i   0.1577987628E+000+/-     0.011178%
 60    -0.6668203238E-001+/-     0.034254%    +i   0.1471859798E+000+/-     0.011054%
 61    -0.7978146057E-001+/-     0.030215%    +i   0.1416877619E+000+/-     0.010969%
 62    -0.1072482161E+000+/-     0.023402%    +i   0.1414398693E+000+/-     0.010850%
 63    -0.1071282822E+000+/-     0.023935%    +i   0.1345094699E+000+/-     0.010541%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   21000000000.0000        570469314.000000     
 (25600.0000000000,0.000000000000000E+000)
 (498028419.000000,2.659768583362422E-002)
 (29323.6568060185,-1.566058043003963E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1026691036E+000+/-     0.024197%    +i  -0.6729214799E-001+/-     0.020530%
  1    -0.1081001187E+000+/-     0.023439%    +i  -0.1339699294E+000+/-     0.010427%
  2    -0.1081625508E+000+/-     0.022984%    +i  -0.1415234700E+000+/-     0.010704%
  3    -0.8136117820E-001+/-     0.029342%    +i  -0.1419172480E+000+/-     0.010825%
  4    -0.6805506902E-001+/-     0.033269%    +i  -0.1474975078E+000+/-     0.010908%
  5    -0.6043331396E-001+/-     0.037833%    +i  -0.1574119268E+000+/-     0.011052%
  6    -0.5073211552E-001+/-     0.043067%    +i  -0.1543253958E+000+/-     0.011602%
  7    -0.4126138019E-001+/-     0.053114%    +i  -0.1648367993E+000+/-     0.011533%
  8    -0.2818111370E-001+/-     0.075016%    +i  -0.1682661275E+000+/-     0.011644%
  9    -0.7598792494E-002+/-     0.276130%    +i  -0.1671299987E+000+/-     0.011882%
 10    -0.5756699176E-002+/-     0.344192%    +i  -0.1747572646E+000+/-     0.012078%
 11     0.1500243475E-001+/-     0.131729%    +i  -0.1701143568E+000+/-     0.012496%
 12     0.2191794318E-001+/-     0.086810%    +i  -0.1690045726E+000+/-     0.012845%
 13     0.3852513454E-001+/-     0.048654%    +i  -0.1563146605E+000+/-     0.013517%
 14     0.4083503374E-001+/-     0.042695%    +i  -0.1640820051E+000+/-     0.013590%
 15     0.6404560653E-001+/-     0.028140%    +i  -0.1486189750E+000+/-     0.014584%
 16     0.7495691681E-001+/-     0.023856%    +i  -0.1535898174E+000+/-     0.014672%
 17     0.8074718186E-001+/-     0.021268%    +i  -0.1476195310E+000+/-     0.015250%
 18     0.9725593751E-001+/-     0.018325%    +i  -0.1304209465E+000+/-     0.016781%
 19     0.1013949915E+000+/-     0.016815%    +i  -0.1411052640E+000+/-     0.016474%
 20     0.1170835693E+000+/-     0.015396%    +i  -0.1256916031E+000+/-     0.018025%
 21     0.1187038820E+000+/-     0.014521%    +i  -0.1254211517E+000+/-     0.018185%
 22     0.1316221484E+000+/-     0.013410%    +i  -0.1134918231E+000+/-     0.019833%
 23     0.1352363672E+000+/-     0.012761%    +i  -0.1113991759E+000+/-     0.020714%
 24     0.1432883794E+000+/-     0.012521%    +i  -0.8281907954E-001+/-     0.026089%
 25     0.1519399591E+000+/-     0.011903%    +i  -0.8216634922E-001+/-     0.026884%
 26     0.1551634660E+000+/-     0.011717%    +i  -0.7105532974E-001+/-     0.030911%
 27     0.1634670046E+000+/-     0.011454%    +i  -0.5729551306E-001+/-     0.037641%
 28     0.1592535331E+000+/-     0.011367%    +i  -0.4676843635E-001+/-     0.044388%
 29     0.1619137324E+000+/-     0.011279%    +i  -0.3788599842E-001+/-     0.054434%
 30     0.1704630831E+000+/-     0.011094%    +i  -0.1799306413E-001+/-     0.118198%
 31     0.1749987989E+000+/-     0.010976%    +i  -0.1152266821E-001+/-     0.182826%
 32     0.1764236352E+000+/-     0.010864%    +i  -0.9422073610E-011+/-     0.000000%
 33     0.1749987989E+000+/-     0.010976%    +i   0.1152266820E-001+/-     0.182826%
 34     0.1704630831E+000+/-     0.011094%    +i   0.1799306411E-001+/-     0.118198%
 35     0.1619137324E+000+/-     0.011279%    +i   0.3788599841E-001+/-     0.054434%
 36     0.1592535331E+000+/-     0.011367%    +i   0.4676843634E-001+/-     0.044388%
 37     0.1634670046E+000+/-     0.011454%    +i   0.5729551304E-001+/-     0.037641%
 38     0.1551634660E+000+/-     0.011717%    +i   0.7105532972E-001+/-     0.030911%
 39     0.1519399591E+000+/-     0.011903%    +i   0.8216634920E-001+/-     0.026884%
 40     0.1432883794E+000+/-     0.012521%    +i   0.8281907952E-001+/-     0.026089%
 41     0.1352363672E+000+/-     0.012761%    +i   0.1113991758E+000+/-     0.020714%
 42     0.1316221484E+000+/-     0.013410%    +i   0.1134918230E+000+/-     0.019833%
 43     0.1187038820E+000+/-     0.014521%    +i   0.1254211517E+000+/-     0.018185%
 44     0.1170835693E+000+/-     0.015396%    +i   0.1256916031E+000+/-     0.018025%
 45     0.1013949915E+000+/-     0.016815%    +i   0.1411052640E+000+/-     0.016474%
 46     0.9725593752E-001+/-     0.018325%    +i   0.1304209465E+000+/-     0.016781%
 47     0.8074718187E-001+/-     0.021268%    +i   0.1476195310E+000+/-     0.015250%
 48     0.7495691683E-001+/-     0.023856%    +i   0.1535898174E+000+/-     0.014672%
 49     0.6404560654E-001+/-     0.028140%    +i   0.1486189750E+000+/-     0.014584%
 50     0.4083503376E-001+/-     0.042695%    +i   0.1640820051E+000+/-     0.013590%
 51     0.3852513456E-001+/-     0.048654%    +i   0.1563146605E+000+/-     0.013517%
 52     0.2191794320E-001+/-     0.086810%    +i   0.1690045726E+000+/-     0.012845%
 53     0.1500243477E-001+/-     0.131729%    +i   0.1701143568E+000+/-     0.012496%
 54    -0.5756699158E-002+/-     0.344192%    +i   0.1747572646E+000+/-     0.012078%
 55    -0.7598792476E-002+/-     0.276130%    +i   0.1671299987E+000+/-     0.011882%
 56    -0.2818111368E-001+/-     0.075016%    +i   0.1682661275E+000+/-     0.011644%
 57    -0.4126138017E-001+/-     0.053114%    +i   0.1648367993E+000+/-     0.011533%
 58    -0.5073211550E-001+/-     0.043067%    +i   0.1543253958E+000+/-     0.011602%
 59    -0.6043331395E-001+/-     0.037833%    +i   0.1574119268E+000+/-     0.011052%
 60    -0.6805506900E-001+/-     0.033269%    +i   0.1474975078E+000+/-     0.010908%
 61    -0.8136117818E-001+/-     0.029342%    +i   0.1419172480E+000+/-     0.010825%
 62    -0.1081625508E+000+/-     0.022984%    +i   0.1415234700E+000+/-     0.010704%
 63    -0.1081001187E+000+/-     0.023439%    +i   0.1339699294E+000+/-     0.010427%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   21500000000.0000        584216982.000000     
 (25600.0000000000,0.000000000000000E+000)
 (510071084.000000,2.685011255688673E-002)
 (29321.3146330797,-1.543472317701661E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1028881446E+000+/-     0.023865%    +i  -0.6698642997E-001+/-     0.020326%
  1    -0.1097065325E+000+/-     0.022884%    +i  -0.1339964500E+000+/-     0.010294%
  2    -0.1080541059E+000+/-     0.022776%    +i  -0.1413496361E+000+/-     0.010572%
  3    -0.8299230986E-001+/-     0.028499%    +i  -0.1422155286E+000+/-     0.010682%
  4    -0.6877434240E-001+/-     0.032614%    +i  -0.1475104841E+000+/-     0.010777%
  5    -0.6154702369E-001+/-     0.036798%    +i  -0.1577285654E+000+/-     0.010907%
  6    -0.5126591338E-001+/-     0.042231%    +i  -0.1546520171E+000+/-     0.011446%
  7    -0.4173427735E-001+/-     0.051927%    +i  -0.1647747844E+000+/-     0.011395%
  8    -0.2847030677E-001+/-     0.073536%    +i  -0.1684333637E+000+/-     0.011498%
  9    -0.7510869449E-002+/-     0.276490%    +i  -0.1669386293E+000+/-     0.011746%
 10    -0.6512932599E-002+/-     0.301376%    +i  -0.1754865648E+000+/-     0.011909%
 11     0.1521550185E-001+/-     0.128617%    +i  -0.1698448905E+000+/-     0.012356%
 12     0.2128479667E-001+/-     0.088294%    +i  -0.1691081704E+000+/-     0.012689%
 13     0.3763046864E-001+/-     0.049127%    +i  -0.1565844020E+000+/-     0.013348%
 14     0.4100113133E-001+/-     0.042167%    +i  -0.1642633689E+000+/-     0.013423%
 15     0.6331173006E-001+/-     0.028075%    +i  -0.1487003693E+000+/-     0.014408%
 16     0.7476133796E-001+/-     0.023655%    +i  -0.1537186073E+000+/-     0.014495%
 17     0.8018331369E-001+/-     0.021167%    +i  -0.1493252413E+000+/-     0.014977%
 18     0.9703878751E-001+/-     0.018148%    +i  -0.1306521256E+000+/-     0.016570%
 19     0.1009967865E+000+/-     0.016670%    +i  -0.1416144267E+000+/-     0.016242%
 20     0.1166429039E+000+/-     0.015247%    +i  -0.1257626144E+000+/-     0.017805%
 21     0.1187063423E+000+/-     0.014361%    +i  -0.1247149450E+000+/-     0.018046%
 22     0.1321052768E+000+/-     0.013237%    +i  -0.1134689119E+000+/-     0.019633%
 23     0.1351857639E+000+/-     0.012622%    +i  -0.1110776036E+000+/-     0.020518%
 24     0.1439217093E+000+/-     0.012347%    +i  -0.8310359939E-001+/-     0.025769%
 25     0.1521500061E+000+/-     0.011763%    +i  -0.8126229959E-001+/-     0.026842%
 26     0.1546143437E+000+/-     0.011595%    +i  -0.7117930875E-001+/-     0.030480%
 27     0.1633680133E+000+/-     0.011316%    +i  -0.5760396897E-001+/-     0.037049%
 28     0.1590803148E+000+/-     0.011239%    +i  -0.4654269200E-001+/-     0.044101%
 29     0.1627678320E+000+/-     0.011118%    +i  -0.3718298909E-001+/-     0.054992%
 30     0.1712410287E+000+/-     0.010931%    +i  -0.1880396864E-001+/-     0.112198%
 31     0.1750372173E+000+/-     0.010840%    +i  -0.1140212140E-001+/-     0.182829%
 32     0.1761416387E+000+/-     0.010740%    +i  -0.9272085739E-011+/-     0.000000%
 33     0.1750372173E+000+/-     0.010840%    +i   0.1140212139E-001+/-     0.182829%
 34     0.1712410287E+000+/-     0.010931%    +i   0.1880396862E-001+/-     0.112198%
 35     0.1627678320E+000+/-     0.011118%    +i   0.3718298907E-001+/-     0.054992%
 36     0.1590803148E+000+/-     0.011239%    +i   0.4654269198E-001+/-     0.044101%
 37     0.1633680133E+000+/-     0.011316%    +i   0.5760396895E-001+/-     0.037049%
 38     0.1546143438E+000+/-     0.011595%    +i   0.7117930874E-001+/-     0.030480%
 39     0.1521500061E+000+/-     0.011763%    +i   0.8126229958E-001+/-     0.026842%
 40     0.1439217093E+000+/-     0.012347%    +i   0.8310359938E-001+/-     0.025769%
 41     0.1351857639E+000+/-     0.012622%    +i   0.1110776036E+000+/-     0.020518%
 42     0.1321052768E+000+/-     0.013237%    +i   0.1134689119E+000+/-     0.019633%
 43     0.1187063423E+000+/-     0.014361%    +i   0.1247149449E+000+/-     0.018046%
 44     0.1166429040E+000+/-     0.015247%    +i   0.1257626144E+000+/-     0.017805%
 45     0.1009967866E+000+/-     0.016670%    +i   0.1416144267E+000+/-     0.016242%
 46     0.9703878753E-001+/-     0.018148%    +i   0.1306521255E+000+/-     0.016570%
 47     0.8018331370E-001+/-     0.021167%    +i   0.1493252413E+000+/-     0.014977%
 48     0.7476133798E-001+/-     0.023655%    +i   0.1537186073E+000+/-     0.014495%
 49     0.6331173008E-001+/-     0.028075%    +i   0.1487003693E+000+/-     0.014408%
 50     0.4100113135E-001+/-     0.042167%    +i   0.1642633689E+000+/-     0.013423%
 51     0.3763046866E-001+/-     0.049127%    +i   0.1565844020E+000+/-     0.013348%
 52     0.2128479669E-001+/-     0.088294%    +i   0.1691081704E+000+/-     0.012689%
 53     0.1521550187E-001+/-     0.128617%    +i   0.1698448905E+000+/-     0.012356%
 54    -0.6512932580E-002+/-     0.301376%    +i   0.1754865648E+000+/-     0.011909%
 55    -0.7510869431E-002+/-     0.276490%    +i   0.1669386294E+000+/-     0.011746%
 56    -0.2847030675E-001+/-     0.073536%    +i   0.1684333637E+000+/-     0.011498%
 57    -0.4173427733E-001+/-     0.051927%    +i   0.1647747844E+000+/-     0.011395%
 58    -0.5126591336E-001+/-     0.042231%    +i   0.1546520171E+000+/-     0.011446%
 59    -0.6154702367E-001+/-     0.036798%    +i   0.1577285654E+000+/-     0.010907%
 60    -0.6877434238E-001+/-     0.032614%    +i   0.1475104842E+000+/-     0.010777%
 61    -0.8299230985E-001+/-     0.028499%    +i   0.1422155286E+000+/-     0.010682%
 62    -0.1080541058E+000+/-     0.022776%    +i   0.1413496361E+000+/-     0.010572%
 63    -0.1097065325E+000+/-     0.022884%    +i   0.1339964500E+000+/-     0.010294%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   22000000000.0000        597975999.000000     
 (25600.0000000000,0.000000000000000E+000)
 (522126884.000000,2.717749577861003E-002)
 (29318.8993777229,-1.526093155685040E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1027717552E+000+/-     0.023585%    +i  -0.6653642211E-001+/-     0.020152%
  1    -0.1101042419E+000+/-     0.022566%    +i  -0.1337189468E+000+/-     0.010178%
  2    -0.1081003175E+000+/-     0.022553%    +i  -0.1413215284E+000+/-     0.010439%
  3    -0.8338756963E-001+/-     0.028008%    +i  -0.1415667046E+000+/-     0.010580%
  4    -0.7000367698E-001+/-     0.031769%    +i  -0.1478019119E+000+/-     0.010641%
  5    -0.6156067656E-001+/-     0.036527%    +i  -0.1581583024E+000+/-     0.010758%
  6    -0.5209792685E-001+/-     0.041175%    +i  -0.1550591799E+000+/-     0.011294%
  7    -0.4184671047E-001+/-     0.051103%    +i  -0.1639649824E+000+/-     0.011287%
  8    -0.2862613931E-001+/-     0.072492%    +i  -0.1686908308E+000+/-     0.011353%
  9    -0.7210259469E-002+/-     0.285071%    +i  -0.1665423306E+000+/-     0.011622%
 10    -0.7177051858E-002+/-     0.270732%    +i  -0.1758865863E+000+/-     0.011757%
 11     0.1463590817E-001+/-     0.132206%    +i  -0.1699898985E+000+/-     0.012207%
 12     0.2057787099E-001+/-     0.090196%    +i  -0.1692268316E+000+/-     0.012537%
 13     0.3661175490E-001+/-     0.049766%    +i  -0.1567283153E+000+/-     0.013190%
 14     0.4136795211E-001+/-     0.041558%    +i  -0.1651192061E+000+/-     0.013235%
 15     0.6285883164E-001+/-     0.027997%    +i  -0.1501033508E+000+/-     0.014174%
 16     0.7462496943E-001+/-     0.023428%    +i  -0.1531762501E+000+/-     0.014356%
 17     0.7985580290E-001+/-     0.021004%    +i  -0.1493271582E+000+/-     0.014806%
 18     0.9668058120E-001+/-     0.017991%    +i  -0.1309311895E+000+/-     0.016361%
 19     0.1007950459E+000+/-     0.016513%    +i  -0.1418114482E+000+/-     0.016042%
 20     0.1169895062E+000+/-     0.015058%    +i  -0.1245315109E+000+/-     0.017723%
 21     0.1182073034E+000+/-     0.014229%    +i  -0.1246483233E+000+/-     0.017842%
 22     0.1318825617E+000+/-     0.013098%    +i  -0.1135997339E+000+/-     0.019400%
 23     0.1350683511E+000+/-     0.012492%    +i  -0.1104456642E+000+/-     0.020368%
 24     0.1439566650E+000+/-     0.012207%    +i  -0.8271511599E-001+/-     0.025586%
 25     0.1520307026E+000+/-     0.011629%    +i  -0.8159810304E-001+/-     0.026457%
 26     0.1549223936E+000+/-     0.011449%    +i  -0.7110241006E-001+/-     0.030198%
 27     0.1639773555E+000+/-     0.011159%    +i  -0.5789429022E-001+/-     0.036555%
 28     0.1594201911E+000+/-     0.011098%    +i  -0.4641060708E-001+/-     0.043811%
 29     0.1625923969E+000+/-     0.010990%    +i  -0.3784247823E-001+/-     0.053499%
 30     0.1714354088E+000+/-     0.010797%    +i  -0.1793214055E-001+/-     0.116377%
 31     0.1750402992E+000+/-     0.010710%    +i  -0.1110221983E-001+/-     0.185811%
 32     0.1776496536E+000+/-     0.010566%    +i  -0.9246933758E-011+/-     0.000000%
 33     0.1750402992E+000+/-     0.010710%    +i   0.1110221981E-001+/-     0.185811%
 34     0.1714354088E+000+/-     0.010797%    +i   0.1793214053E-001+/-     0.116377%
 35     0.1625923969E+000+/-     0.010990%    +i   0.3784247821E-001+/-     0.053499%
 36     0.1594201911E+000+/-     0.011098%    +i   0.4641060706E-001+/-     0.043811%
 37     0.1639773555E+000+/-     0.011159%    +i   0.5789429020E-001+/-     0.036555%
 38     0.1549223936E+000+/-     0.011449%    +i   0.7110241004E-001+/-     0.030198%
 39     0.1520307026E+000+/-     0.011629%    +i   0.8159810302E-001+/-     0.026457%
 40     0.1439566650E+000+/-     0.012207%    +i   0.8271511597E-001+/-     0.025586%
 41     0.1350683511E+000+/-     0.012492%    +i   0.1104456641E+000+/-     0.020368%
 42     0.1318825617E+000+/-     0.013098%    +i   0.1135997338E+000+/-     0.019400%
 43     0.1182073034E+000+/-     0.014229%    +i   0.1246483233E+000+/-     0.017842%
 44     0.1169895062E+000+/-     0.015058%    +i   0.1245315109E+000+/-     0.017723%
 45     0.1007950459E+000+/-     0.016513%    +i   0.1418114481E+000+/-     0.016042%
 46     0.9668058121E-001+/-     0.017991%    +i   0.1309311895E+000+/-     0.016361%
